item_id,category_id,semantic_category,broad_categories
210566594,39,bags,accessories
192312194,37,bags,accessories
190383850,37,bags,accessories
213461218,318,bags,accessories
182565829,38,bags,accessories
177867154,37,bags,accessories
123378484,37,bags,accessories
192426727,37,bags,accessories
178217360,36,bags,accessories
114682447,37,bags,accessories
210611039,261,shoes,shoes
122850411,38,bags,accessories
77552222,36,bags,accessories
148996307,46,shoes,shoes
115864631,318,bags,accessories
206460275,36,bags,accessories
163090207,318,bags,accessories
195476050,35,bags,accessories
173031306,40,bags,accessories
199336217,318,bags,accessories
193181651,37,bags,accessories
138099347,261,shoes,shoes
122572605,36,bags,accessories
212422713,37,bags,accessories
158843921,38,bags,accessories
186060710,261,shoes,shoes
209587721,318,bags,accessories
143254792,39,bags,accessories
209136102,1605,all-body,tops
133119573,38,bags,accessories
120303760,37,bags,accessories
165669866,38,bags,accessories
209821529,36,bags,accessories
162373318,318,bags,accessories
135830659,36,bags,accessories
209857645,318,bags,accessories
161205039,37,bags,accessories
214418956,35,bags,accessories
119864911,36,bags,accessories
211809671,259,bags,accessories
200003516,259,bags,accessories
172997313,38,bags,accessories
204626866,37,bags,accessories
208569032,259,bags,accessories
93463735,38,bags,accessories
161605566,318,bags,accessories
215003189,36,bags,accessories
179105751,268,shoes,shoes
214248601,41,shoes,shoes
156130797,37,bags,accessories
140997292,263,shoes,shoes
103376951,36,bags,accessories
201303237,46,shoes,shoes
210562182,38,bags,accessories
184196866,64,jewellery,accessories
196768628,268,shoes,shoes
156665206,318,bags,accessories
170471708,37,bags,accessories
133770422,46,shoes,shoes
209135114,37,bags,accessories
141083022,36,bags,accessories
64370971,36,bags,accessories
206005543,38,bags,accessories
207948577,36,bags,accessories
171161264,38,bags,accessories
196125883,36,bags,accessories
182924458,37,bags,accessories
196237830,36,bags,accessories
210082952,40,bags,accessories
213704917,46,shoes,shoes
145109262,259,bags,accessories
205127218,38,bags,accessories
206298295,259,bags,accessories
94575560,37,bags,accessories
158280386,37,bags,accessories
129437987,37,bags,accessories
193473628,37,bags,accessories
72818154,37,bags,accessories
84389240,318,bags,accessories
205437299,37,bags,accessories
187933263,37,bags,accessories
76138528,318,bags,accessories
162645333,38,bags,accessories
210009268,50,shoes,shoes
164920642,37,bags,accessories
182918486,258,bags,accessories
89553272,38,bags,accessories
179204264,259,bags,accessories
147244207,38,bags,accessories
159249368,259,bags,accessories
139281931,37,bags,accessories
209154545,37,bags,accessories
139420521,41,shoes,shoes
193721964,46,shoes,shoes
210374432,318,bags,accessories
193693187,259,bags,accessories
133859830,37,bags,accessories
191288759,37,bags,accessories
187721751,37,bags,accessories
211367429,318,bags,accessories
59153890,46,shoes,shoes
188104693,49,shoes,shoes
202252236,37,bags,accessories
191884385,37,bags,accessories
174862069,37,bags,accessories
186180492,42,shoes,shoes
124541011,42,shoes,shoes
77940129,38,bags,accessories
130172287,37,bags,accessories
58936845,38,bags,accessories
106742163,36,bags,accessories
189767352,38,bags,accessories
201539303,318,bags,accessories
112530509,38,bags,accessories
155901314,49,shoes,shoes
127096219,37,bags,accessories
113204463,41,shoes,shoes
208653017,318,bags,accessories
146664574,264,shoes,shoes
195139855,259,bags,accessories
138094612,41,shoes,shoes
105651652,318,bags,accessories
201668631,37,bags,accessories
136718398,41,shoes,shoes
161600271,318,bags,accessories
188009027,40,bags,accessories
199700097,37,bags,accessories
178471104,42,shoes,shoes
200693251,37,bags,accessories
205619678,36,bags,accessories
199801751,259,bags,accessories
160805255,36,bags,accessories
189609854,37,bags,accessories
174851790,37,bags,accessories
196263446,47,shoes,shoes
95309651,46,shoes,shoes
177361124,37,bags,accessories
202781491,37,bags,accessories
115525376,38,bags,accessories
124848913,259,bags,accessories
165633969,38,bags,accessories
215156339,37,bags,accessories
188379235,259,bags,accessories
207057849,49,shoes,shoes
129432651,49,shoes,shoes
170816356,37,bags,accessories
83741080,46,shoes,shoes
214401982,261,shoes,shoes
207928667,46,shoes,shoes
204576852,318,bags,accessories
172923148,38,bags,accessories
201259255,38,bags,accessories
206220481,318,bags,accessories
204637242,37,bags,accessories
187391080,38,bags,accessories
49901602,41,shoes,shoes
127247252,318,bags,accessories
209144739,47,shoes,shoes
196223674,46,shoes,shoes
198501259,266,shoes,shoes
128888442,43,shoes,shoes
213210915,37,bags,accessories
203236205,318,bags,accessories
204637821,318,bags,accessories
203495553,318,bags,accessories
202679086,318,bags,accessories
183504198,37,bags,accessories
186402225,37,bags,accessories
192791619,38,bags,accessories
76797446,38,bags,accessories
202166283,38,bags,accessories
159802035,42,shoes,shoes
212296345,40,bags,accessories
162606192,318,bags,accessories
206561974,37,bags,accessories
212149151,49,shoes,shoes
210443749,37,bags,accessories
196643682,37,bags,accessories
107333685,43,shoes,shoes
149864668,37,bags,accessories
203949242,37,bags,accessories
200018845,38,bags,accessories
204656212,38,bags,accessories
212627020,46,shoes,shoes
171340662,37,bags,accessories
194263349,37,bags,accessories
210472005,37,bags,accessories
188237163,37,bags,accessories
54360486,38,bags,accessories
141239538,37,bags,accessories
180666440,318,bags,accessories
200327954,40,bags,accessories
211240360,318,bags,accessories
105524596,37,bags,accessories
172997826,36,bags,accessories
108091690,37,bags,accessories
118542402,36,bags,accessories
210470377,259,bags,accessories
170374120,259,bags,accessories
64632345,318,bags,accessories
200007069,259,bags,accessories
207470209,37,bags,accessories
212275112,36,bags,accessories
126012572,318,bags,accessories
200818852,37,bags,accessories
69845151,43,shoes,shoes
204229324,36,bags,accessories
198181022,49,shoes,shoes
164509725,38,bags,accessories
198977241,37,bags,accessories
213847588,38,bags,accessories
187738641,37,bags,accessories
203666988,37,bags,accessories
181591800,261,shoes,shoes
213239552,259,bags,accessories
18911205,259,bags,accessories
185000319,37,bags,accessories
212803806,38,bags,accessories
205819297,38,bags,accessories
204788345,49,shoes,shoes
212930007,38,bags,accessories
208250722,37,bags,accessories
187950711,37,bags,accessories
193675892,64,jewellery,accessories
178047297,38,bags,accessories
208041882,39,bags,accessories
141389439,259,bags,accessories
74681804,37,bags,accessories
192480083,37,bags,accessories
153429172,36,bags,accessories
209079439,318,bags,accessories
186047844,37,bags,accessories
206821530,36,bags,accessories
165603674,38,bags,accessories
163187004,259,bags,accessories
147398153,261,shoes,shoes
197194456,49,shoes,shoes
156469269,38,bags,accessories
153675841,37,bags,accessories
212961436,38,bags,accessories
131425525,38,bags,accessories
123846110,36,bags,accessories
188682446,37,bags,accessories
209417902,46,shoes,shoes
172893782,36,bags,accessories
150812935,36,bags,accessories
192991256,42,shoes,shoes
164106142,38,bags,accessories
187041820,37,bags,accessories
210555340,38,bags,accessories
206214434,38,bags,accessories
143141223,38,bags,accessories
178429618,37,bags,accessories
130025463,318,bags,accessories
149685001,318,bags,accessories
145309527,37,bags,accessories
210682652,37,bags,accessories
106479652,318,bags,accessories
177756420,259,bags,accessories
176072770,318,bags,accessories
196281770,318,bags,accessories
123696788,46,shoes,shoes
191701112,38,bags,accessories
170368242,36,bags,accessories
116900804,35,bags,accessories
195748729,38,bags,accessories
210580538,259,bags,accessories
172196742,36,bags,accessories
177081918,37,bags,accessories
191790508,259,bags,accessories
213560680,37,bags,accessories
154670832,49,shoes,shoes
192891402,318,bags,accessories
202766941,259,bags,accessories
115290702,38,bags,accessories
206628565,37,bags,accessories
106000759,62,jewellery,accessories
146321320,49,shoes,shoes
201312797,38,bags,accessories
127551258,38,bags,accessories
197685663,40,bags,accessories
205708229,36,bags,accessories
194694498,37,bags,accessories
212874301,37,bags,accessories
204041601,49,shoes,shoes
143680998,38,bags,accessories
2200462,36,bags,accessories
189568882,38,bags,accessories
188753994,259,bags,accessories
177090476,268,shoes,shoes
90849875,40,bags,accessories
207752658,37,bags,accessories
87011968,38,bags,accessories
161045844,47,shoes,shoes
195208639,37,bags,accessories
204386775,47,shoes,shoes
180370242,261,shoes,shoes
62128174,37,bags,accessories
201988454,46,shoes,shoes
124451619,259,bags,accessories
206895730,38,bags,accessories
194821939,318,bags,accessories
198313331,37,bags,accessories
102520143,318,bags,accessories
201947751,37,bags,accessories
196814623,318,bags,accessories
187082495,38,bags,accessories
208453916,37,bags,accessories
206533976,38,bags,accessories
181252213,39,bags,accessories
204462677,38,bags,accessories
195683817,318,bags,accessories
210679022,39,bags,accessories
203347618,46,shoes,shoes
205058917,37,bags,accessories
213218219,38,bags,accessories
202007275,37,bags,accessories
172446303,318,bags,accessories
177991382,297,shoes,shoes
181041363,37,bags,accessories
179750210,46,shoes,shoes
127516811,318,bags,accessories
212029399,46,shoes,shoes
194547019,36,bags,accessories
195661051,43,shoes,shoes
208399686,38,bags,accessories
173613495,46,shoes,shoes
193030336,261,shoes,shoes
139288469,37,bags,accessories
158273395,37,bags,accessories
197024355,55,hats,hats
164327000,38,bags,accessories
139501008,36,bags,accessories
198708485,62,jewellery,accessories
179227186,49,shoes,shoes
146655037,36,bags,accessories
196293589,49,shoes,shoes
49784476,318,bags,accessories
208851696,36,bags,accessories
111051534,36,bags,accessories
99064857,36,bags,accessories
200965517,38,bags,accessories
195145131,37,bags,accessories
192240337,261,shoes,shoes
186683968,43,shoes,shoes
70906801,4461,bags,accessories
134381957,46,shoes,shoes
212144535,37,bags,accessories
130157193,259,bags,accessories
140395679,259,bags,accessories
166060516,258,bags,accessories
209548802,46,shoes,shoes
205199782,318,bags,accessories
213776506,37,bags,accessories
212593301,46,shoes,shoes
209795624,48,shoes,shoes
74889437,265,shoes,shoes
204245698,38,bags,accessories
126358264,38,bags,accessories
64327422,318,bags,accessories
178780763,37,bags,accessories
185719974,38,bags,accessories
213576399,318,bags,accessories
194658615,259,bags,accessories
168101126,37,bags,accessories
192913498,38,bags,accessories
203498220,36,bags,accessories
193131866,38,bags,accessories
159171327,37,bags,accessories
189299486,37,bags,accessories
209172989,318,bags,accessories
157547849,41,shoes,shoes
204071194,318,bags,accessories
172224429,36,bags,accessories
212016387,36,bags,accessories
186568122,46,shoes,shoes
120211602,36,bags,accessories
195735949,38,bags,accessories
207597503,292,shoes,shoes
205607950,259,bags,accessories
161619353,37,bags,accessories
203914383,318,bags,accessories
187221595,37,bags,accessories
214170612,318,bags,accessories
174394359,37,bags,accessories
207984115,48,shoes,shoes
100741494,37,bags,accessories
161252594,38,bags,accessories
179745331,36,bags,accessories
205500642,43,shoes,shoes
207039140,37,bags,accessories
124884979,38,bags,accessories
165933366,43,shoes,shoes
127253629,36,bags,accessories
187385819,37,bags,accessories
185062034,37,bags,accessories
210368274,318,bags,accessories
159449376,40,bags,accessories
204362545,37,bags,accessories
193791024,36,bags,accessories
104649376,36,bags,accessories
112521826,38,bags,accessories
143904934,49,shoes,shoes
210036136,37,bags,accessories
204809148,297,shoes,shoes
213865739,318,bags,accessories
190720603,43,shoes,shoes
211370889,36,bags,accessories
199544143,318,bags,accessories
187338008,38,bags,accessories
201802798,36,bags,accessories
182232303,37,bags,accessories
206879266,37,bags,accessories
138322293,38,bags,accessories
172496793,318,bags,accessories
89298126,46,shoes,shoes
196170039,37,bags,accessories
207967296,37,bags,accessories
193174955,40,bags,accessories
159388994,36,bags,accessories
198612780,38,bags,accessories
210372833,41,shoes,shoes
211216147,46,shoes,shoes
213085552,46,shoes,shoes
189340958,37,bags,accessories
214697140,318,bags,accessories
183911079,261,shoes,shoes
189638426,318,bags,accessories
128414239,38,bags,accessories
200333544,47,shoes,shoes
205347806,37,bags,accessories
208010291,64,jewellery,accessories
204907033,36,bags,accessories
132177753,46,shoes,shoes
190392566,37,bags,accessories
214040704,38,bags,accessories
116469633,36,bags,accessories
201063939,40,bags,accessories
162940489,318,bags,accessories
210982420,318,bags,accessories
155436560,318,bags,accessories
132152529,318,bags,accessories
204365885,36,bags,accessories
145612006,46,shoes,shoes
195545152,37,bags,accessories
212800223,259,bags,accessories
204623517,37,bags,accessories
129966211,259,bags,accessories
170054550,38,bags,accessories
207136507,37,bags,accessories
151217170,318,bags,accessories
85826768,318,bags,accessories
209339867,37,bags,accessories
175897199,38,bags,accessories
129350726,38,bags,accessories
118800337,49,shoes,shoes
156881853,41,shoes,shoes
121286306,37,bags,accessories
204420982,37,bags,accessories
212883133,37,bags,accessories
208675662,318,bags,accessories
212166909,37,bags,accessories
171951202,39,bags,accessories
123190195,38,bags,accessories
201534486,318,bags,accessories
114546681,37,bags,accessories
41481672,261,shoes,shoes
98366483,38,bags,accessories
176671490,38,bags,accessories
141737317,40,bags,accessories
92670207,41,shoes,shoes
183636058,36,bags,accessories
210623648,39,bags,accessories
212495094,37,bags,accessories
